user_id,conversion_type,value,time_to_convert
6971,AddToCart,97.45,1397
4572,Purchase,68.41,233
8086,Purchase,77.12,425
369,Purchase,43.74,719
876,Purchase,94.64,219
7531,AddToCart,35.82,1117
4590,Signup,16.71,287
6109,AddToCart,12.19,1253
7649,AddToCart,32.08,508
1204,AddToCart,47.9,35
6145,Signup,23.93,386
3376,Purchase,25.36,595
7672,Signup,82.57,1078
6388,Signup,85.02,1210
371,Signup,42.4,840
6014,AddToCart,30.96,251
5761,Signup,96.38,1329
2403,Purchase,66.79,475
8810,Signup,34.72,1217
6413,AddToCart,97.27,1241
6309,Purchase,99.56,557
6998,AddToCart,42.05,1290
7109,AddToCart,84.2,585
4896,Purchase,89.26,1021
5356,Purchase,96.69,1340
5743,AddToCart,52.8,738
4124,Signup,65.28,1007
6956,Signup,82.29,1401
3147,Purchase,81.41,951
6336,Signup,24.1,125
693,AddToCart,73.28,1412
3722,Signup,43.44,1309
3540,AddToCart,28.12,1106
9665,Purchase,69.93,1024
8279,Signup,90.63,489
6701,Signup,92.46,787
3463,Purchase,83.7,1210
6809,Purchase,73.34,177
7932,AddToCart,38.35,495
9142,AddToCart,78.01,36
2372,AddToCart,8.59,723
8951,Signup,39.01,647
1769,Purchase,30.53,81
512,AddToCart,37.61,1274
362,AddToCart,84.25,1193
6656,Purchase,49.64,1344
1587,Signup,97.31,885
2028,AddToCart,61.21,183
3676,Signup,90.19,1280
2892,AddToCart,77.12,305
5193,Signup,67.05,483
7476,AddToCart,37.02,717
1361,Signup,87.75,153
5274,Signup,9.48,266
5605,Purchase,91.39,859
5733,AddToCart,90.52,885
3721,Purchase,49.84,309
2748,AddToCart,83.29,650
9203,Purchase,42.23,632
2371,AddToCart,17.62,701
1408,Signup,26.69,676
5404,Signup,98.09,621
6092,AddToCart,40.87,54
5295,AddToCart,79.05,1105
903,Purchase,83.2,32
3048,AddToCart,11.62,1097
9110,AddToCart,90.68,1208
5731,Purchase,13.12,212
1888,AddToCart,79.83,886
3593,Purchase,78.44,88
8262,AddToCart,5.32,584
8292,Purchase,7.53,458
5761,Signup,49.05,595
3371,Signup,43.62,78
613,Signup,88.46,813
3226,Signup,44.46,587
7237,Signup,8.89,625
2763,Signup,50.82,793
8813,AddToCart,15.03,304
8354,Purchase,95.95,599
776,Signup,19.76,894
377,Purchase,93.99,332
2936,Purchase,56.96,1352
7030,AddToCart,12.27,370
2986,Purchase,81.75,245
5592,Signup,35.87,514
4779,Purchase,17.21,1101
3291,Purchase,69.29,1124
2439,Purchase,79.91,415
1956,AddToCart,11.59,64
485,Purchase,32.98,1137
8129,Signup,82.07,378
8110,Signup,39.4,672
1016,AddToCart,70.4,916
6032,Signup,23.66,476
7462,Purchase,10.11,390
5316,AddToCart,38.93,1424
9531,Purchase,47.3,528
407,Signup,16.02,576
6883,Signup,32.55,789
9212,AddToCart,16.57,697
5745,AddToCart,57.06,922
3577,Signup,72.65,452
6589,AddToCart,53.31,805
4309,AddToCart,42.59,273
1561,Signup,65.47,341
5875,Signup,33.58,631
4826,AddToCart,23.41,240
9695,Signup,57.32,753
155,Signup,66.54,830
1684,Purchase,47.49,968
3369,AddToCart,74.56,821
4545,Signup,95.3,860
9454,Purchase,73.76,350
6830,Signup,58.64,32
4949,Purchase,6.61,1349
587,Purchase,31.91,964
1305,AddToCart,18.5,89
4652,Purchase,27.1,1144
578,AddToCart,80.03,14
346,Signup,57.71,1215
9290,Signup,22.29,1310
7089,Purchase,71.58,243
6917,AddToCart,16.96,669
8786,AddToCart,8.37,446
510,Purchase,28.95,730
802,Purchase,66.66,553
6533,AddToCart,8.37,476
8448,Signup,86.01,37
1116,AddToCart,24.1,1421
3940,Purchase,45.93,1402
7785,Signup,86.59,1404
8486,Purchase,94.09,856
9604,AddToCart,10.51,1104
8169,Signup,53.13,1343
360,Signup,27.28,64
1168,Purchase,36.59,304
6367,Signup,13.47,1307
4359,Purchase,98.01,603
1668,AddToCart,27.19,1214
5137,Purchase,92.93,1222
5996,Signup,36.42,1136
6146,Signup,93.7,251
8974,Signup,15.66,735
8112,Signup,71.37,1022
1632,Purchase,11.85,118
171,Purchase,64.78,352
3033,Signup,27.54,891
2357,Purchase,94.13,679
5799,Signup,99.26,539
447,Purchase,13.7,684
4330,Signup,89.0,1158
5842,AddToCart,36.0,978
6428,AddToCart,13.23,1205
7022,AddToCart,39.18,775
2459,AddToCart,16.15,458
7928,Signup,43.57,850
4738,Signup,14.69,808
8035,Signup,29.23,1279
3991,AddToCart,75.84,1395
9908,Purchase,63.79,434
778,AddToCart,84.6,1157
8945,AddToCart,35.02,721
3553,AddToCart,22.92,1005
7364,AddToCart,31.39,171
4657,Signup,18.05,871
2767,Purchase,50.45,937
2222,AddToCart,27.03,989
1732,AddToCart,93.78,45
953,Purchase,40.21,61
1603,AddToCart,66.9,1006
6358,Purchase,96.86,461
6309,Signup,70.72,1341
4289,Purchase,36.41,925
2439,AddToCart,78.33,750
4599,Purchase,42.48,1252
4964,Signup,32.25,1017
1896,AddToCart,69.72,745
6441,Signup,83.88,609
3969,Purchase,78.52,1124
9477,AddToCart,83.54,433
9421,Signup,28.13,603
6151,Signup,57.87,438
5541,AddToCart,49.82,1164
2619,Purchase,34.15,332
1305,AddToCart,16.54,366
4990,AddToCart,21.05,847
8757,Purchase,54.62,1009
7705,Purchase,89.51,1112
7494,Purchase,27.79,1014
3683,AddToCart,73.12,282
5696,AddToCart,12.89,420
8734,Signup,69.09,568
7360,AddToCart,66.86,1435
2773,Purchase,25.39,68
8084,Signup,14.59,1157
7776,Signup,21.88,46
7319,Signup,82.24,907
5947,Purchase,44.45,859
2009,Purchase,90.77,1085
6174,Signup,67.5,877
1571,Purchase,43.2,258
1558,AddToCart,74.3,465
5734,Purchase,90.64,85
2856,Signup,89.39,331
5676,Purchase,66.5,1119
5365,AddToCart,75.22,1377
6243,Purchase,97.1,1022
2624,Purchase,93.17,926
4080,AddToCart,69.42,762
3231,Purchase,91.58,467
6103,AddToCart,53.68,639
5980,Purchase,70.48,1317
3716,AddToCart,15.12,796
1047,AddToCart,53.64,985
1933,Signup,92.07,1359
3662,Signup,75.97,981
3262,Signup,45.17,1006
7789,Signup,24.24,66
15,Purchase,86.06,646
4110,Signup,51.4,356
1872,Signup,74.72,1393
7231,AddToCart,21.23,540
6791,Purchase,53.49,1162
5200,AddToCart,60.61,723
3202,AddToCart,47.96,1052
3586,AddToCart,48.78,85
8725,Purchase,87.75,1235
3587,AddToCart,89.89,233
6982,AddToCart,9.87,87
5951,Signup,8.09,899
181,Purchase,70.77,1413
727,AddToCart,86.05,1238
4096,Signup,83.77,209
3976,Purchase,13.64,1119
6332,Purchase,74.16,373
7784,Signup,19.6,663
8752,AddToCart,96.36,1289
4231,Purchase,52.42,825
51,Purchase,99.13,352
172,AddToCart,72.65,661
2085,Purchase,39.47,79
8998,AddToCart,97.35,941
2756,AddToCart,42.5,301
7931,Purchase,39.64,440
4241,AddToCart,70.46,125
2643,Purchase,14.16,29
215,Purchase,63.04,928
4623,Purchase,25.16,114
5938,Signup,6.06,11
8853,Signup,31.71,92
5030,Purchase,23.18,1184
4269,Purchase,13.3,833
8892,Purchase,21.85,163
737,AddToCart,89.45,1207
9928,Signup,62.33,709
7946,Purchase,61.2,404
7905,Signup,58.63,887
9334,Signup,52.7,199
8527,AddToCart,11.3,78
2121,Purchase,95.5,1074
3245,Signup,68.14,748
4647,AddToCart,39.78,50
4519,Purchase,86.37,548
1167,AddToCart,62.04,613
6802,AddToCart,86.16,893
1763,Purchase,29.99,986
8057,AddToCart,34.98,681
9208,Purchase,85.45,540
3789,AddToCart,53.2,370
597,Signup,24.53,743
6563,Signup,15.91,302
6022,Purchase,40.91,530
1209,Signup,51.35,720
1364,Signup,19.56,636
9677,Signup,56.7,459
9912,AddToCart,9.09,1326
6589,Signup,85.75,981
2596,Signup,92.99,951
1633,AddToCart,80.76,319
6344,Purchase,92.96,164
9352,Purchase,64.84,791
5196,Signup,78.35,87
9349,Signup,64.77,41
7251,Purchase,88.25,199
8541,Purchase,53.13,1439
81,AddToCart,40.07,1190
9345,Signup,54.42,1158
5786,Purchase,54.19,482
1168,Signup,85.72,955
8369,Purchase,40.17,167
3429,AddToCart,13.46,328
5194,AddToCart,81.4,1253
9379,Purchase,59.24,1038
9434,AddToCart,16.91,419
2859,Signup,46.99,164
5078,AddToCart,49.92,878
2896,AddToCart,60.54,1346
1893,Signup,64.0,37
1868,Purchase,27.51,743
8499,AddToCart,85.13,1032
1229,Purchase,84.83,1060
5898,AddToCart,95.46,314
6807,AddToCart,94.52,691
2704,AddToCart,62.9,116
9405,Signup,53.34,550
2766,AddToCart,8.05,98
4846,AddToCart,84.18,562
4097,Purchase,87.82,159
9465,Purchase,59.9,1391
9210,AddToCart,37.1,402
3591,AddToCart,29.22,1152
5136,AddToCart,32.03,1372
5356,Signup,10.49,967
3807,AddToCart,65.38,754
2266,Signup,89.6,43
2532,Purchase,34.03,277
8311,AddToCart,24.65,111
8030,AddToCart,42.06,1436
1534,Purchase,84.97,681
4705,AddToCart,78.79,1061
9609,Signup,54.52,275
9341,Purchase,40.3,1412
809,Purchase,31.08,3
101,Purchase,18.22,519
5833,Signup,80.58,1320
6073,Signup,73.72,676
4182,AddToCart,48.15,1355
8283,Signup,42.21,1061
421,Signup,11.18,964
7869,Purchase,44.13,1210
8478,Purchase,44.82,242
2552,Purchase,99.66,1265
6705,Purchase,66.46,45
3711,AddToCart,19.09,31
4944,AddToCart,20.25,1123
3540,Signup,73.1,194
5995,Signup,65.07,39
8165,Signup,51.15,440
2550,Signup,38.41,751
6762,AddToCart,29.31,1371
5333,Signup,41.08,1276
5923,AddToCart,55.84,602
9457,Signup,68.45,726
9220,Signup,29.99,367
7692,Signup,91.83,313
1964,Signup,72.71,189
7664,AddToCart,87.2,246
482,Purchase,17.61,903
3210,AddToCart,64.42,136
2806,AddToCart,74.6,370
256,Purchase,39.26,1090
5154,Purchase,55.97,859
6405,AddToCart,16.1,900
2953,Signup,74.08,586
1272,AddToCart,50.7,776
9380,Purchase,93.43,1034
2003,Purchase,62.48,801
3319,Signup,74.19,242
8314,Signup,51.18,1109
2508,AddToCart,36.5,1060
4356,Purchase,76.06,1163
3701,Signup,51.19,384
4758,AddToCart,46.07,1282
4592,Purchase,55.54,1169
9237,Signup,64.54,495
9996,AddToCart,8.28,1050
7973,AddToCart,44.16,799
5659,Signup,45.43,116
4353,AddToCart,60.58,1129
1836,Signup,93.67,25
3140,Signup,30.72,833
321,AddToCart,88.15,447
2311,Signup,15.39,630
7013,Signup,22.22,1303
4170,AddToCart,44.8,1234
8357,Signup,62.94,937
2332,AddToCart,74.52,200
3659,Purchase,47.71,1004
7970,Purchase,89.75,183
2166,Signup,25.68,90
5639,Signup,74.9,1348
7319,AddToCart,31.15,510
1827,AddToCart,7.08,799
6707,Purchase,71.39,1269
1825,Purchase,16.31,1174
5554,Purchase,81.07,341
9464,Signup,75.33,1157
2761,Signup,74.2,60
8245,AddToCart,64.54,889
7722,Signup,77.21,1377
9386,AddToCart,83.76,105
5408,Signup,32.58,710
2628,Signup,13.88,332
9740,AddToCart,45.89,1294
5287,Signup,49.9,656
2058,Signup,44.37,161
5644,AddToCart,72.67,181
2197,Signup,96.2,1100
2519,Purchase,22.75,948
6632,AddToCart,46.87,696
152,AddToCart,42.61,110
4352,Signup,97.44,355
1551,AddToCart,17.34,1210
3673,Purchase,78.29,1247
5859,Purchase,46.4,881
1548,Purchase,51.26,1117
7526,Purchase,14.39,344
7803,Purchase,44.63,866
2943,AddToCart,70.77,64
8146,Signup,14.73,654
4181,AddToCart,86.76,37
1569,Purchase,33.0,798
4421,Purchase,14.99,767
3803,Signup,21.33,1142
9504,AddToCart,57.01,999
5777,Signup,95.92,419
5946,AddToCart,96.83,780
6499,Purchase,52.64,45
8622,Signup,73.3,90
8061,Purchase,86.04,285
1846,Purchase,92.14,120
6767,AddToCart,35.28,103
7968,Signup,53.41,1228
1234,Purchase,92.25,141
6734,Signup,98.36,1227
7445,AddToCart,81.48,562
7941,Purchase,42.1,711
9916,AddToCart,78.17,718
6224,AddToCart,85.88,507
8206,AddToCart,47.71,669
7962,Purchase,53.1,1013
7881,Signup,82.94,735
6069,AddToCart,20.08,812
9544,AddToCart,77.95,1193
8384,Purchase,70.83,1363
7540,Purchase,68.85,242
2520,AddToCart,68.46,561
998,Signup,78.79,569
8499,Signup,11.79,663
3995,Purchase,44.55,524
6748,Signup,19.86,422
4273,Signup,65.73,567
8365,AddToCart,49.5,1296
4787,Signup,54.73,842
872,Signup,9.29,951
2042,Purchase,43.0,1319
6611,Purchase,23.2,173
4019,AddToCart,15.28,200
7936,Signup,23.2,1182
7520,AddToCart,89.96,175
7345,Purchase,62.71,623
1810,AddToCart,71.45,1041
3921,AddToCart,97.86,21
6453,AddToCart,63.6,383
1108,AddToCart,30.58,1043
2401,Signup,30.04,143
3275,AddToCart,55.38,130
4990,Purchase,39.38,588
2814,AddToCart,92.34,918
2208,Signup,48.7,1405
1016,Purchase,80.67,443
9162,AddToCart,79.87,153
6079,Signup,64.39,461
9370,Signup,79.12,100
2646,Purchase,83.24,1078
5650,AddToCart,37.24,820
927,Purchase,50.54,1367
8771,AddToCart,94.96,1164
7493,Purchase,29.8,48
4787,Signup,81.61,1220
27,AddToCart,9.31,1167
7084,Purchase,92.85,1089
7896,Signup,85.42,335
1106,AddToCart,20.45,1301
7078,AddToCart,48.31,728
7857,Purchase,63.39,858
5479,Signup,48.67,1391
6990,AddToCart,11.31,1321
8521,AddToCart,40.87,1092
2069,Purchase,98.85,1229
4862,AddToCart,54.46,1376
804,Signup,21.03,1218
2547,Signup,91.02,1072
175,Purchase,76.91,816
8291,Signup,82.91,1126
1899,Signup,60.76,776
6251,AddToCart,50.37,227
2178,AddToCart,24.04,127
2359,Purchase,59.31,318
6859,AddToCart,46.64,452
5326,Purchase,15.37,812
8841,AddToCart,85.3,598
6307,AddToCart,18.7,461
9207,Purchase,98.55,563
4459,AddToCart,42.26,67
9650,AddToCart,84.39,726
6852,Signup,24.23,1367
3125,AddToCart,71.9,649
3902,AddToCart,39.02,8
6872,AddToCart,51.81,282
4363,Purchase,45.15,183
1288,Signup,77.1,651
4150,Signup,42.94,350
3433,Purchase,61.56,992
2967,Purchase,90.43,895
7686,Purchase,90.98,31
2149,Purchase,83.79,1082
6359,Purchase,92.51,541
3956,Purchase,58.35,923
5788,AddToCart,72.4,362
6224,Purchase,48.53,1147
8855,Purchase,10.01,969
1104,AddToCart,36.0,386
4872,Signup,19.54,1077
3009,AddToCart,83.41,988
2082,AddToCart,22.06,972
4761,Signup,62.67,519
5581,Signup,15.61,1046
9077,Signup,21.16,121
8345,Purchase,58.29,773
763,Purchase,50.96,674
1669,AddToCart,18.47,836
5582,Signup,93.58,47
573,AddToCart,40.74,406
9376,Signup,25.98,617
4958,AddToCart,21.42,980
5154,Purchase,89.91,1171
7018,AddToCart,78.08,1343
289,AddToCart,80.02,1374
3473,Purchase,74.47,856
3169,Purchase,42.21,91
1326,AddToCart,28.76,894
2847,Purchase,84.99,784
1102,AddToCart,36.9,495
8805,Purchase,7.54,584
9777,Purchase,31.51,925
4914,Purchase,91.86,406
9818,AddToCart,86.65,85
5360,Purchase,85.16,1022
9503,AddToCart,40.13,498
5663,Purchase,46.44,810
7352,AddToCart,35.96,437
6568,Signup,57.23,780
2818,Signup,44.92,982
16,Signup,93.69,633
1394,Purchase,62.55,517
4535,Signup,6.51,764
8845,Purchase,44.72,588
4539,AddToCart,13.0,892
3366,Purchase,48.27,752
8855,Purchase,79.19,1095
1278,Purchase,72.07,261
4739,Purchase,81.32,849
5578,Signup,73.74,621
1517,AddToCart,27.53,1182
7610,Signup,30.53,993
4045,AddToCart,34.28,789
7029,Purchase,85.61,803
9958,Signup,11.37,44
1860,AddToCart,8.3,262
283,Signup,99.18,47
6125,AddToCart,99.08,895
7161,Signup,71.16,1228
8973,Signup,55.69,213
4460,AddToCart,17.63,205
2834,AddToCart,84.5,1035
988,Purchase,68.98,1021
6497,Signup,30.6,24
286,Purchase,17.55,452
6173,Purchase,42.39,688
3042,Signup,55.92,869
5649,Signup,39.61,160
3763,AddToCart,85.11,816
5183,AddToCart,85.6,40
4361,AddToCart,79.72,1033
7248,Purchase,16.46,174
5012,Signup,43.55,69
7765,Signup,26.8,1043
6229,Purchase,10.0,889
1719,Purchase,88.47,945
4749,Signup,71.47,1120
6996,Signup,44.18,52
2712,AddToCart,11.91,1242
6629,AddToCart,47.79,693
2817,Purchase,54.1,605
6396,Signup,78.88,894
1050,Signup,27.92,102
6354,Signup,31.33,875
3008,Signup,65.22,377
6495,Purchase,67.31,1114
4757,Purchase,17.37,633
1112,AddToCart,98.45,836
9831,Purchase,27.53,1054
3632,Signup,69.43,1370
6529,Signup,89.38,1191
8804,Purchase,45.39,517
6076,Purchase,21.45,1336
2639,Purchase,74.2,895
7376,Purchase,18.89,1407
8965,Purchase,84.27,669
3108,Signup,84.98,417
1394,Signup,55.43,1199
883,Signup,18.1,1209
4519,Purchase,50.69,734
5481,Signup,13.61,1059
1473,AddToCart,83.09,642
924,Purchase,30.9,344
8576,AddToCart,65.82,1248
1300,AddToCart,66.69,862
3449,Signup,84.23,565
6956,AddToCart,78.7,459
3817,AddToCart,15.79,627
1445,AddToCart,30.84,910
908,Purchase,78.38,282
3947,AddToCart,70.61,488
801,Purchase,92.28,605
592,Purchase,27.74,1077
6417,Purchase,40.17,73
2668,Purchase,20.78,1360
2930,AddToCart,95.42,664
4728,AddToCart,92.62,448
7126,Purchase,33.08,355
4621,Signup,97.01,1008
8308,AddToCart,64.03,1300
1925,Signup,61.9,1178
1181,Signup,98.44,1423
6544,Purchase,37.07,194
1984,Signup,85.96,659
7470,AddToCart,73.5,1132
6587,Signup,74.21,862
6744,Purchase,58.41,93
9999,AddToCart,17.39,744
6766,Purchase,21.58,296
1700,AddToCart,18.28,1436
8606,Signup,88.86,159
2715,Signup,77.95,528
3415,AddToCart,54.1,313
8491,AddToCart,14.91,554
8113,AddToCart,12.18,661
3195,AddToCart,45.29,180
4148,AddToCart,26.07,1273
8077,Signup,18.13,408
7741,Purchase,12.37,8
3672,AddToCart,46.91,145
8907,Purchase,58.13,1258
1277,Purchase,63.29,1037
3861,AddToCart,44.42,393
2799,AddToCart,35.13,1347
5299,Purchase,41.14,1067
9947,Purchase,18.67,826
3203,Signup,10.36,419
8828,AddToCart,87.48,867
2216,Purchase,98.9,553
5000,AddToCart,57.65,610
4111,Purchase,74.86,1077
5644,Signup,27.66,568
2471,Purchase,90.69,467
1790,Purchase,48.28,327
6050,AddToCart,98.93,863
8427,Purchase,83.88,567
3884,AddToCart,39.93,229
4884,Signup,52.75,1409
1045,Signup,48.43,382
7578,Purchase,19.82,76
2971,AddToCart,13.34,150
1484,AddToCart,83.18,782
5059,Purchase,15.85,1002
2313,Signup,23.48,270
8738,Purchase,91.91,1100
6273,Signup,58.95,1210
139,Purchase,89.56,1187
3921,Purchase,41.08,79
753,Signup,85.96,999
2766,Purchase,96.36,1157
1284,Signup,5.76,1408
1231,AddToCart,91.88,1304
4473,AddToCart,55.28,1239
5519,Signup,23.28,189
4005,Purchase,7.6,172
3609,Purchase,70.31,319
4699,Purchase,75.72,636
864,Purchase,33.66,255
943,Purchase,57.04,210
7772,AddToCart,11.85,1347
5686,Signup,91.37,21
7266,Signup,58.28,684
4998,AddToCart,72.03,1010
8804,Signup,67.34,1293
517,AddToCart,38.5,1175
7334,Signup,39.33,1215
5111,Signup,79.47,409
3470,AddToCart,99.28,1086
4928,AddToCart,22.06,1192
4034,Purchase,99.52,541
3799,Purchase,73.39,89
8746,Purchase,14.09,616
9499,Signup,37.42,1016
8052,AddToCart,29.11,614
6697,Purchase,90.37,928
7819,AddToCart,54.34,138
7699,AddToCart,19.32,1075
8834,AddToCart,17.8,1182
3235,Purchase,65.28,527
2848,Purchase,20.51,726
4454,Signup,80.19,428
2051,Purchase,62.28,829
1964,Signup,69.16,626
5789,Signup,98.4,1426
2709,AddToCart,14.75,27
9791,Signup,70.22,539
3616,Signup,85.37,265
328,AddToCart,35.92,150
7065,Signup,42.45,1187
167,Purchase,20.38,1282
8487,Purchase,55.23,304
8804,Purchase,27.1,63
9739,Purchase,82.0,645
8484,Signup,56.93,475
5561,Purchase,74.91,622
8481,AddToCart,71.27,1369
4962,Purchase,88.03,977
3493,Signup,7.46,755
5261,Purchase,89.38,506
7532,Signup,71.7,718
8905,Signup,99.68,101
6107,AddToCart,24.74,503
42,Signup,9.35,618
9333,AddToCart,65.56,520
7674,Purchase,60.53,397
872,Signup,24.36,977
3409,Signup,56.04,1155
8180,Purchase,95.8,585
5526,Signup,20.54,25
347,AddToCart,14.59,628
2415,Purchase,31.29,287
84,Purchase,7.48,831
7238,Signup,8.98,656
9373,Signup,48.7,1143
120,AddToCart,5.2,927
165,AddToCart,42.28,1088
3980,Signup,53.02,305
1800,Signup,81.84,593
6852,Purchase,57.67,1389
3571,AddToCart,23.33,1057
9920,AddToCart,45.22,1040
5031,AddToCart,49.21,266
5918,Signup,61.45,660
2248,Signup,62.31,711
1666,AddToCart,87.01,753
9394,Purchase,25.2,601
7786,AddToCart,35.43,44
7808,AddToCart,7.61,752
2531,AddToCart,44.97,1016
7008,Purchase,53.52,751
9953,Signup,84.73,1372
7509,Signup,14.84,24
2353,AddToCart,61.48,574
2982,Signup,11.8,760
9362,Signup,17.13,268
7978,Signup,41.6,203
6369,Signup,13.94,967
2074,AddToCart,39.88,313
2679,Signup,45.4,873
5238,Signup,31.49,1189
7688,Signup,63.01,636
3593,AddToCart,82.23,442
3448,AddToCart,64.57,566
3749,Purchase,82.26,1130
372,Purchase,89.6,91
9632,AddToCart,66.77,281
8459,Signup,36.26,325
180,Signup,38.9,1223
8467,Signup,91.77,390
7960,Signup,88.77,902
6056,Purchase,33.45,668
1552,Signup,8.53,761
7042,AddToCart,24.99,851
7981,AddToCart,73.25,158
1012,Signup,48.25,735
9714,AddToCart,58.4,405
4724,AddToCart,30.62,329
8137,AddToCart,9.78,574
7967,AddToCart,53.77,491
3033,AddToCart,14.71,1232
6722,AddToCart,62.13,1060
4179,Purchase,55.41,719
6489,Purchase,48.68,851
7479,Signup,99.21,373
4304,Purchase,65.26,961
4567,Signup,38.46,840
8554,Purchase,11.1,195
9186,AddToCart,6.67,291
3961,Purchase,71.01,932
4655,Signup,75.55,934
1122,Purchase,95.38,689
7504,Purchase,7.82,317
1375,Purchase,65.82,346
7823,Signup,85.13,826
2355,AddToCart,83.34,665
8834,Signup,13.23,686
7884,Purchase,78.98,1073
776,Signup,58.24,631
1283,Purchase,22.21,1207
8700,Purchase,30.17,493
6691,Signup,27.91,61
3053,Signup,40.36,1378
9721,Purchase,91.22,1037
9328,AddToCart,80.4,492
5764,AddToCart,47.25,655
844,Signup,97.0,388
8945,Signup,43.76,805
7126,Signup,7.62,1321
4145,AddToCart,35.16,447
6986,AddToCart,12.82,708
7507,AddToCart,28.36,301
2081,Purchase,95.31,861
4222,Purchase,96.5,889
4403,AddToCart,40.04,475
4919,AddToCart,82.1,962
7487,Signup,66.52,1415
8331,Signup,94.28,1194
9513,AddToCart,97.52,1216
2853,Signup,40.55,626
4457,Signup,64.14,281
406,Purchase,51.78,1394
6149,AddToCart,14.38,547
7252,AddToCart,81.06,1145
8838,Purchase,50.93,1208
1813,Purchase,13.01,634
7385,Signup,19.33,820
5320,AddToCart,14.15,702
7439,Purchase,50.49,833
9116,AddToCart,23.95,1414
2090,Signup,70.75,1088
9097,Purchase,29.39,788
9189,Purchase,97.93,1287
6648,Purchase,29.54,1088
6903,Purchase,59.98,1039
8982,AddToCart,53.92,826
9498,Purchase,69.17,251
7162,Signup,8.6,667
4828,Signup,68.87,432
9609,Purchase,44.29,1375
6127,Purchase,82.84,1142
4194,AddToCart,35.4,870
3774,Purchase,47.21,749
6049,Signup,7.66,14
7735,AddToCart,14.8,1041
5825,AddToCart,14.31,687
8255,Signup,58.17,761
1295,AddToCart,8.95,703
9654,Purchase,78.25,504
2947,Signup,83.14,732
4780,AddToCart,45.83,1169
3887,Purchase,64.88,687
2032,AddToCart,67.97,938
886,Signup,50.62,186
7303,Purchase,61.59,1310
1494,AddToCart,49.83,1332
8167,Signup,65.58,930
4612,Purchase,75.52,248
6948,AddToCart,16.89,1069
6014,Signup,26.89,267
2299,Signup,96.56,1319
465,Purchase,57.74,1222
5822,AddToCart,17.9,126
7718,Purchase,20.94,1235
6509,Signup,9.16,878
2032,Signup,59.0,243
246,Signup,11.86,1168
4827,Purchase,41.95,123
8422,Purchase,31.96,245
1202,Purchase,57.83,809
6401,Purchase,82.07,1141
4904,Purchase,89.12,93
4006,Signup,67.15,1260
3612,AddToCart,79.76,1087
2179,Signup,95.32,1012
8381,AddToCart,27.22,35
2656,AddToCart,56.08,1186
1826,Signup,11.47,849
126,Purchase,7.17,774
5741,AddToCart,53.16,1100
5003,Signup,72.96,1111
6743,AddToCart,22.35,1077
6367,Purchase,88.97,348
4893,Purchase,39.87,814
1082,Purchase,20.13,745
8677,Purchase,50.99,1224
3605,Signup,62.18,7
2668,Purchase,11.21,142
6235,Signup,53.69,955
386,Signup,25.35,1031
4462,Signup,12.11,347
169,Signup,80.77,1341
3303,AddToCart,71.73,726
5929,Signup,57.44,538
3642,Signup,37.85,594
4045,Signup,23.73,22
8333,Purchase,79.11,1365
2437,AddToCart,26.02,665
9742,AddToCart,96.64,798
1750,Signup,78.24,1156
7179,Signup,17.92,329
9039,Purchase,76.81,606
5339,Purchase,15.86,85
3584,Signup,24.88,1220
4877,Purchase,22.53,851
3088,Signup,30.58,91
9610,AddToCart,6.95,1123
7493,Purchase,60.37,1164
4308,Purchase,84.3,1117
8493,AddToCart,75.4,721
3349,Signup,52.65,1317
1597,Signup,71.78,646
3144,Signup,64.5,611
912,Purchase,18.34,1116
9699,AddToCart,98.4,477
2108,Purchase,66.14,1065
8455,Purchase,47.03,1329
