user_id,age_group,region,device_type
6066,25-34,Americas,Tablet
6067,18-24,EMEA,Mobile
6068,55+,APAC,Tablet
6069,25-34,EMEA,Mobile
6070,35-44,Americas,Desktop
6071,35-44,Americas,Desktop
6072,55+,APAC,Mobile
6073,25-34,Americas,Tablet
6074,18-24,Americas,Mobile
6075,18-24,APAC,Tablet
6076,18-24,APAC,Desktop
6077,35-44,EMEA,Tablet
6078,25-34,APAC,Mobile
6079,25-34,Americas,Desktop
6080,35-44,APAC,Tablet
6081,18-24,Americas,Tablet
6082,18-24,EMEA,Desktop
6083,55+,APAC,Mobile
6084,45-54,Americas,Desktop
6085,25-34,APAC,Mobile
6086,25-34,APAC,Mobile
6087,25-34,APAC,Tablet
6088,45-54,APAC,Mobile
6089,55+,EMEA,Mobile
6090,45-54,Americas,Desktop
6091,18-24,APAC,Desktop
6092,18-24,Americas,Mobile
6093,25-34,EMEA,Tablet
6094,35-44,Americas,Desktop
6095,25-34,Americas,Tablet
6096,35-44,EMEA,Desktop
6097,45-54,APAC,Desktop
6098,18-24,Americas,Mobile
6099,35-44,Americas,Desktop
6100,45-54,APAC,Desktop
6101,18-24,APAC,Tablet
6102,35-44,Americas,Desktop
6103,25-34,EMEA,Desktop
6104,25-34,APAC,Tablet
6105,25-34,APAC,Mobile
6106,45-54,EMEA,Mobile
6107,25-34,Americas,Desktop
6108,55+,APAC,Desktop
6109,18-24,Americas,Tablet
6110,45-54,Americas,Mobile
6111,25-34,Americas,Mobile
6112,18-24,EMEA,Mobile
6113,35-44,Americas,Tablet
6114,25-34,Americas,Tablet
6115,18-24,APAC,Tablet
6116,55+,APAC,Desktop
6117,35-44,EMEA,Mobile
6118,55+,EMEA,Desktop
6119,18-24,APAC,Desktop
6120,55+,APAC,Tablet
6121,18-24,EMEA,Mobile
6122,18-24,Americas,Desktop
6123,55+,EMEA,Mobile
6124,18-24,Americas,Desktop
6125,25-34,APAC,Tablet
6126,18-24,APAC,Desktop
6127,45-54,APAC,Tablet
6128,18-24,Americas,Mobile
6129,45-54,EMEA,Desktop
6130,18-24,Americas,Desktop
6131,18-24,EMEA,Tablet
6132,55+,EMEA,Tablet
6133,25-34,EMEA,Mobile
6134,25-34,APAC,Tablet
6135,35-44,EMEA,Mobile
6136,55+,APAC,Desktop
6137,55+,EMEA,Mobile
6138,25-34,EMEA,Mobile
6139,55+,APAC,Mobile
6140,25-34,APAC,Desktop
6141,55+,Americas,Desktop
6142,18-24,EMEA,Tablet
6143,25-34,APAC,Mobile
6144,25-34,Americas,Desktop
6145,45-54,Americas,Mobile
6146,55+,APAC,Mobile
6147,55+,EMEA,Mobile
6148,25-34,Americas,Desktop
6149,18-24,EMEA,Mobile
6150,18-24,EMEA,Mobile
6151,18-24,Americas,Tablet
6152,55+,APAC,Mobile
6153,45-54,EMEA,Tablet
6154,25-34,APAC,Mobile
6155,35-44,Americas,Tablet
6156,45-54,EMEA,Desktop
6157,35-44,APAC,Desktop
6158,45-54,APAC,Mobile
6159,18-24,EMEA,Tablet
6160,55+,APAC,Desktop
6161,35-44,APAC,Mobile
6162,45-54,Americas,Mobile
6163,55+,Americas,Tablet
6164,35-44,APAC,Tablet
6165,25-34,APAC,Mobile
6166,45-54,EMEA,Tablet
6167,25-34,Americas,Tablet
6168,18-24,EMEA,Desktop
6169,25-34,APAC,Tablet
6170,25-34,EMEA,Mobile
6171,45-54,APAC,Tablet
6172,18-24,Americas,Mobile
6173,25-34,Americas,Mobile
6174,55+,APAC,Tablet
6175,35-44,Americas,Tablet
6176,25-34,APAC,Tablet
6177,18-24,EMEA,Desktop
6178,25-34,APAC,Desktop
6179,35-44,EMEA,Tablet
6180,18-24,APAC,Mobile
6181,45-54,Americas,Tablet
6182,18-24,APAC,Desktop
6183,45-54,APAC,Desktop
6184,18-24,APAC,Tablet
6185,35-44,Americas,Mobile
6186,35-44,APAC,Mobile
6187,18-24,Americas,Desktop
6188,25-34,APAC,Desktop
6189,35-44,EMEA,Desktop
6190,45-54,APAC,Mobile
6191,45-54,EMEA,Desktop
6192,55+,Americas,Desktop
6193,45-54,Americas,Mobile
6194,55+,APAC,Desktop
6195,18-24,Americas,Desktop
6196,18-24,APAC,Tablet
6197,18-24,Americas,Desktop
6198,25-34,EMEA,Tablet
6199,25-34,Americas,Desktop
6200,55+,EMEA,Desktop
6201,45-54,APAC,Tablet
6202,45-54,APAC,Desktop
6203,18-24,APAC,Tablet
6204,35-44,EMEA,Desktop
6205,25-34,APAC,Tablet
6206,25-34,APAC,Tablet
6207,18-24,EMEA,Desktop
6208,25-34,Americas,Desktop
6209,18-24,APAC,Tablet
6210,55+,Americas,Mobile
6211,45-54,Americas,Desktop
6212,35-44,APAC,Desktop
6213,45-54,APAC,Mobile
6214,45-54,EMEA,Mobile
6215,55+,EMEA,Tablet
6216,25-34,APAC,Desktop
6217,35-44,Americas,Tablet
6218,25-34,EMEA,Desktop
6219,45-54,EMEA,Mobile
6220,18-24,APAC,Tablet
6221,45-54,APAC,Desktop
6222,25-34,APAC,Desktop
6223,45-54,APAC,Mobile
6224,18-24,EMEA,Mobile
6225,55+,EMEA,Desktop
6226,25-34,EMEA,Mobile
6227,45-54,Americas,Mobile
6228,25-34,EMEA,Tablet
6229,55+,EMEA,Desktop
6230,45-54,APAC,Tablet
6231,45-54,EMEA,Mobile
6232,25-34,EMEA,Desktop
6233,25-34,EMEA,Mobile
6234,18-24,APAC,Mobile
6235,55+,EMEA,Desktop
6236,18-24,EMEA,Mobile
6237,45-54,Americas,Tablet
6238,25-34,Americas,Desktop
6239,45-54,Americas,Mobile
6240,45-54,Americas,Mobile
6241,35-44,APAC,Mobile
6242,35-44,Americas,Desktop
6243,45-54,EMEA,Tablet
6244,25-34,Americas,Mobile
6245,45-54,APAC,Mobile
6246,35-44,Americas,Mobile
6247,25-34,Americas,Desktop
6248,45-54,APAC,Mobile
6249,55+,APAC,Mobile
6250,55+,APAC,Mobile
6251,45-54,APAC,Desktop
6252,25-34,APAC,Tablet
6253,45-54,APAC,Desktop
6254,45-54,EMEA,Tablet
6255,35-44,Americas,Tablet
6256,55+,Americas,Desktop
6257,35-44,APAC,Mobile
6258,35-44,APAC,Tablet
6259,45-54,EMEA,Mobile
6260,35-44,EMEA,Tablet
6261,55+,APAC,Mobile
6262,35-44,EMEA,Mobile
6263,55+,EMEA,Desktop
6264,35-44,APAC,Mobile
6265,55+,APAC,Tablet
6266,35-44,APAC,Mobile
6267,35-44,APAC,Mobile
6268,25-34,Americas,Mobile
6269,55+,Americas,Tablet
6270,55+,APAC,Tablet
6271,55+,EMEA,Tablet
6272,18-24,APAC,Mobile
6273,35-44,Americas,Desktop
6274,55+,EMEA,Tablet
6275,18-24,Americas,Mobile
6276,25-34,APAC,Tablet
6277,55+,Americas,Desktop
6278,55+,Americas,Mobile
6279,18-24,Americas,Tablet
6280,35-44,EMEA,Tablet
6281,25-34,Americas,Desktop
6282,55+,EMEA,Tablet
6283,35-44,APAC,Mobile
6284,25-34,APAC,Mobile
6285,45-54,Americas,Desktop
6286,45-54,EMEA,Desktop
6287,25-34,APAC,Desktop
6288,18-24,EMEA,Mobile
6289,25-34,EMEA,Desktop
6290,25-34,Americas,Tablet
6291,18-24,Americas,Tablet
6292,18-24,EMEA,Mobile
6293,35-44,EMEA,Tablet
6294,35-44,Americas,Desktop
6295,18-24,EMEA,Tablet
6296,45-54,Americas,Desktop
6297,45-54,EMEA,Tablet
6298,25-34,Americas,Mobile
6299,55+,EMEA,Desktop
6300,25-34,Americas,Tablet
6301,25-34,EMEA,Mobile
6302,55+,APAC,Tablet
6303,18-24,APAC,Mobile
6304,45-54,EMEA,Tablet
6305,25-34,APAC,Desktop
6306,55+,EMEA,Desktop
6307,35-44,EMEA,Desktop
6308,25-34,APAC,Desktop
6309,45-54,EMEA,Desktop
6310,18-24,Americas,Tablet
6311,25-34,EMEA,Tablet
6312,25-34,EMEA,Tablet
6313,55+,APAC,Tablet
6314,35-44,Americas,Desktop
6315,35-44,EMEA,Mobile
6316,18-24,EMEA,Desktop
6317,45-54,EMEA,Tablet
6318,18-24,EMEA,Desktop
6319,25-34,EMEA,Desktop
6320,25-34,EMEA,Desktop
6321,35-44,Americas,Mobile
6322,45-54,Americas,Desktop
6323,55+,EMEA,Desktop
6324,45-54,EMEA,Mobile
6325,25-34,APAC,Desktop
6326,55+,Americas,Desktop
6327,45-54,Americas,Desktop
6328,45-54,EMEA,Desktop
6329,55+,Americas,Desktop
6330,25-34,Americas,Tablet
6331,45-54,APAC,Desktop
6332,55+,APAC,Mobile
6333,25-34,Americas,Desktop
6334,55+,Americas,Tablet
6335,55+,Americas,Mobile
6336,45-54,EMEA,Mobile
6337,25-34,APAC,Desktop
6338,45-54,EMEA,Tablet
6339,18-24,APAC,Desktop
6340,18-24,APAC,Tablet
6341,25-34,APAC,Tablet
6342,55+,Americas,Desktop
6343,45-54,APAC,Tablet
6344,45-54,EMEA,Desktop
6345,25-34,APAC,Tablet
6346,25-34,EMEA,Mobile
6347,18-24,APAC,Desktop
6348,35-44,APAC,Tablet
6349,25-34,Americas,Mobile
6350,35-44,EMEA,Mobile
6351,25-34,APAC,Mobile
6352,55+,APAC,Mobile
6353,55+,EMEA,Desktop
6354,18-24,APAC,Tablet
6355,18-24,Americas,Mobile
6356,35-44,EMEA,Tablet
6357,25-34,Americas,Tablet
6358,45-54,EMEA,Tablet
6359,18-24,EMEA,Desktop
6360,45-54,EMEA,Desktop
6361,45-54,APAC,Mobile
6362,25-34,EMEA,Tablet
6363,35-44,EMEA,Desktop
6364,25-34,EMEA,Desktop
6365,18-24,Americas,Desktop
6366,45-54,EMEA,Mobile
6367,25-34,APAC,Desktop
6368,25-34,EMEA,Tablet
6369,25-34,EMEA,Desktop
6370,18-24,Americas,Desktop
6371,35-44,APAC,Mobile
6372,25-34,APAC,Tablet
6373,18-24,APAC,Desktop
6374,45-54,EMEA,Tablet
6375,55+,EMEA,Tablet
6376,18-24,APAC,Desktop
6377,55+,APAC,Mobile
6378,25-34,Americas,Tablet
6379,25-34,APAC,Desktop
6380,18-24,EMEA,Tablet
6381,55+,EMEA,Tablet
6382,25-34,EMEA,Tablet
6383,45-54,Americas,Desktop
6384,35-44,APAC,Tablet
6385,35-44,EMEA,Tablet
6386,25-34,Americas,Mobile
6387,55+,Americas,Desktop
6388,25-34,EMEA,Desktop
6389,55+,Americas,Tablet
6390,45-54,Americas,Mobile
6391,55+,EMEA,Tablet
6392,25-34,Americas,Tablet
6393,45-54,EMEA,Desktop
6394,18-24,EMEA,Mobile
6395,35-44,Americas,Tablet
6396,25-34,EMEA,Desktop
6397,25-34,EMEA,Tablet
6398,25-34,APAC,Tablet
6399,45-54,EMEA,Mobile
6400,18-24,APAC,Mobile
6401,55+,APAC,Mobile
6402,18-24,APAC,Tablet
6403,45-54,APAC,Mobile
6404,25-34,Americas,Desktop
6405,35-44,Americas,Tablet
6406,25-34,EMEA,Mobile
6407,55+,EMEA,Tablet
6408,35-44,EMEA,Tablet
6409,25-34,Americas,Desktop
6410,35-44,APAC,Desktop
6411,18-24,Americas,Desktop
6412,45-54,Americas,Tablet
6413,25-34,EMEA,Tablet
6414,55+,EMEA,Desktop
6415,18-24,EMEA,Tablet
6416,25-34,APAC,Desktop
6417,18-24,APAC,Desktop
6418,55+,Americas,Mobile
6419,25-34,APAC,Desktop
6420,55+,EMEA,Mobile
6421,35-44,APAC,Desktop
6422,55+,APAC,Tablet
6423,35-44,APAC,Mobile
6424,25-34,APAC,Tablet
6425,35-44,EMEA,Tablet
6426,25-34,EMEA,Desktop
6427,25-34,Americas,Desktop
6428,45-54,Americas,Tablet
6429,25-34,Americas,Desktop
6430,35-44,APAC,Desktop
6431,45-54,APAC,Desktop
6432,45-54,EMEA,Tablet
6433,25-34,Americas,Mobile
6434,55+,EMEA,Mobile
6435,55+,Americas,Tablet
6436,45-54,Americas,Desktop
6437,25-34,Americas,Desktop
6438,55+,APAC,Mobile
6439,25-34,Americas,Tablet
6440,25-34,Americas,Tablet
6441,45-54,APAC,Desktop
6442,45-54,Americas,Desktop
6443,18-24,APAC,Desktop
6444,55+,APAC,Tablet
6445,55+,EMEA,Mobile
6446,55+,APAC,Tablet
6447,35-44,APAC,Tablet
6448,25-34,APAC,Tablet
6449,45-54,Americas,Mobile
6450,55+,EMEA,Desktop
6451,18-24,Americas,Desktop
6452,55+,APAC,Tablet
6453,25-34,APAC,Tablet
6454,25-34,EMEA,Mobile
6455,45-54,EMEA,Mobile
6456,35-44,APAC,Desktop
6457,45-54,APAC,Tablet
6458,55+,Americas,Mobile
6459,18-24,APAC,Mobile
6460,45-54,Americas,Tablet
6461,35-44,EMEA,Tablet
6462,45-54,Americas,Tablet
6463,25-34,APAC,Tablet
6464,55+,Americas,Tablet
6465,55+,Americas,Tablet
6466,55+,EMEA,Mobile
6467,55+,Americas,Tablet
6468,55+,APAC,Desktop
6469,55+,Americas,Tablet
6470,18-24,Americas,Desktop
6471,35-44,Americas,Desktop
6472,55+,APAC,Desktop
6473,35-44,Americas,Tablet
6474,55+,APAC,Tablet
6475,45-54,Americas,Desktop
6476,55+,EMEA,Tablet
6477,25-34,EMEA,Mobile
6478,18-24,EMEA,Mobile
6479,45-54,APAC,Mobile
6480,45-54,APAC,Mobile
6481,25-34,APAC,Tablet
6482,55+,Americas,Desktop
6483,18-24,APAC,Tablet
6484,45-54,APAC,Mobile
6485,18-24,APAC,Tablet
6486,45-54,APAC,Tablet
6487,55+,EMEA,Mobile
6488,45-54,Americas,Desktop
6489,45-54,EMEA,Tablet
6490,35-44,Americas,Tablet
6491,55+,Americas,Mobile
6492,25-34,EMEA,Desktop
6493,25-34,APAC,Mobile
6494,55+,EMEA,Mobile
6495,25-34,Americas,Tablet
6496,55+,Americas,Desktop
6497,25-34,APAC,Mobile
6498,35-44,EMEA,Tablet
6499,25-34,Americas,Mobile
6500,45-54,EMEA,Tablet
6501,55+,APAC,Desktop
6502,18-24,APAC,Mobile
6503,18-24,Americas,Desktop
6504,55+,APAC,Desktop
6505,35-44,Americas,Tablet
6506,25-34,Americas,Mobile
6507,35-44,APAC,Mobile
6508,18-24,APAC,Tablet
6509,55+,EMEA,Tablet
6510,55+,EMEA,Desktop
6511,35-44,Americas,Mobile
6512,35-44,EMEA,Mobile
6513,25-34,Americas,Tablet
6514,45-54,APAC,Tablet
6515,45-54,APAC,Tablet
6516,25-34,EMEA,Mobile
6517,45-54,Americas,Mobile
6518,18-24,Americas,Desktop
6519,45-54,EMEA,Tablet
6520,25-34,Americas,Desktop
6521,45-54,Americas,Mobile
6522,55+,APAC,Desktop
6523,35-44,Americas,Desktop
6524,18-24,Americas,Desktop
6525,55+,Americas,Tablet
6526,55+,EMEA,Mobile
6527,25-34,EMEA,Tablet
6528,35-44,EMEA,Desktop
6529,35-44,Americas,Tablet
6530,18-24,Americas,Mobile
6531,25-34,EMEA,Mobile
6532,18-24,EMEA,Desktop
6533,45-54,Americas,Desktop
6534,55+,Americas,Tablet
6535,18-24,APAC,Mobile
6536,55+,EMEA,Mobile
6537,25-34,Americas,Tablet
6538,45-54,EMEA,Mobile
6539,25-34,EMEA,Desktop
6540,45-54,EMEA,Desktop
6541,45-54,APAC,Tablet
6542,55+,Americas,Tablet
6543,25-34,Americas,Tablet
6544,25-34,EMEA,Desktop
6545,18-24,Americas,Tablet
6546,25-34,APAC,Mobile
6547,18-24,EMEA,Tablet
6548,35-44,APAC,Mobile
6549,35-44,APAC,Desktop
6550,35-44,Americas,Mobile
6551,25-34,Americas,Mobile
6552,25-34,APAC,Mobile
6553,18-24,Americas,Desktop
6554,45-54,APAC,Mobile
6555,18-24,APAC,Mobile
6556,35-44,EMEA,Tablet
6557,18-24,APAC,Tablet
6558,45-54,APAC,Tablet
6559,25-34,Americas,Mobile
6560,18-24,EMEA,Mobile
6561,35-44,Americas,Desktop
6562,35-44,EMEA,Mobile
6563,25-34,Americas,Mobile
6564,18-24,APAC,Desktop
6565,45-54,EMEA,Mobile
6566,25-34,EMEA,Desktop
6567,18-24,EMEA,Desktop
6568,55+,EMEA,Tablet
6569,35-44,Americas,Mobile
6570,45-54,Americas,Tablet
6571,45-54,EMEA,Mobile
6572,45-54,EMEA,Tablet
6573,35-44,EMEA,Desktop
6574,18-24,Americas,Desktop
6575,25-34,EMEA,Desktop
6576,18-24,EMEA,Desktop
6577,25-34,EMEA,Mobile
6578,45-54,Americas,Mobile
6579,18-24,APAC,Tablet
6580,45-54,APAC,Mobile
6581,55+,Americas,Mobile
6582,45-54,APAC,Tablet
6583,45-54,EMEA,Desktop
6584,25-34,EMEA,Tablet
6585,55+,Americas,Tablet
6586,45-54,Americas,Desktop
6587,45-54,APAC,Tablet
6588,55+,APAC,Tablet
6589,55+,EMEA,Tablet
6590,18-24,Americas,Mobile
6591,25-34,APAC,Desktop
6592,55+,APAC,Desktop
6593,55+,EMEA,Tablet
6594,35-44,EMEA,Mobile
6595,55+,EMEA,Desktop
6596,25-34,EMEA,Desktop
6597,45-54,APAC,Tablet
6598,45-54,Americas,Tablet
6599,45-54,Americas,Tablet
6600,45-54,EMEA,Desktop
6601,35-44,EMEA,Tablet
6602,55+,APAC,Tablet
6603,45-54,EMEA,Tablet
6604,18-24,Americas,Mobile
6605,45-54,EMEA,Tablet
6606,55+,Americas,Desktop
6607,45-54,EMEA,Tablet
6608,35-44,EMEA,Desktop
6609,25-34,Americas,Mobile
6610,25-34,APAC,Mobile
6611,55+,APAC,Tablet
6612,25-34,EMEA,Desktop
6613,25-34,EMEA,Tablet
6614,18-24,Americas,Tablet
6615,55+,Americas,Desktop
6616,55+,EMEA,Desktop
6617,25-34,Americas,Desktop
6618,25-34,APAC,Desktop
6619,25-34,APAC,Desktop
6620,35-44,Americas,Mobile
6621,45-54,Americas,Mobile
6622,35-44,Americas,Mobile
6623,55+,APAC,Desktop
6624,18-24,EMEA,Desktop
6625,45-54,Americas,Desktop
6626,18-24,Americas,Tablet
6627,55+,Americas,Mobile
6628,55+,EMEA,Mobile
6629,18-24,Americas,Tablet
6630,18-24,Americas,Tablet
6631,18-24,APAC,Mobile
6632,55+,Americas,Desktop
6633,25-34,APAC,Mobile
6634,18-24,EMEA,Desktop
6635,45-54,Americas,Mobile
6636,55+,Americas,Mobile
6637,35-44,APAC,Tablet
6638,35-44,EMEA,Tablet
6639,45-54,EMEA,Desktop
6640,25-34,APAC,Desktop
6641,18-24,EMEA,Mobile
6642,55+,EMEA,Tablet
6643,18-24,EMEA,Desktop
6644,55+,EMEA,Desktop
6645,35-44,EMEA,Desktop
6646,18-24,EMEA,Mobile
6647,45-54,EMEA,Desktop
6648,25-34,EMEA,Desktop
6649,45-54,Americas,Tablet
6650,25-34,APAC,Tablet
6651,18-24,EMEA,Tablet
6652,18-24,APAC,Mobile
6653,25-34,EMEA,Tablet
6654,35-44,EMEA,Tablet
6655,55+,Americas,Tablet
6656,45-54,APAC,Tablet
6657,45-54,APAC,Desktop
6658,45-54,Americas,Mobile
6659,18-24,Americas,Desktop
6660,45-54,APAC,Desktop
6661,55+,EMEA,Mobile
6662,55+,EMEA,Desktop
6663,25-34,APAC,Tablet
6664,18-24,EMEA,Mobile
6665,55+,Americas,Desktop
6666,35-44,Americas,Desktop
6667,18-24,Americas,Tablet
6668,18-24,APAC,Desktop
6669,55+,APAC,Desktop
6670,35-44,APAC,Desktop
6671,25-34,EMEA,Mobile
6672,55+,APAC,Mobile
6673,35-44,APAC,Desktop
6674,18-24,Americas,Desktop
6675,35-44,EMEA,Tablet
6676,18-24,EMEA,Mobile
6677,55+,Americas,Mobile
6678,55+,EMEA,Mobile
6679,45-54,APAC,Desktop
6680,45-54,EMEA,Tablet
6681,45-54,Americas,Tablet
6682,55+,EMEA,Desktop
6683,25-34,Americas,Desktop
6684,55+,APAC,Tablet
6685,35-44,APAC,Tablet
6686,55+,Americas,Mobile
6687,55+,APAC,Desktop
6688,18-24,APAC,Mobile
6689,18-24,EMEA,Tablet
6690,18-24,APAC,Mobile
6691,55+,Americas,Tablet
6692,25-34,APAC,Tablet
6693,35-44,EMEA,Mobile
6694,35-44,Americas,Desktop
6695,25-34,APAC,Mobile
6696,25-34,APAC,Mobile
6697,35-44,APAC,Desktop
6698,45-54,Americas,Desktop
6699,18-24,EMEA,Mobile
6700,18-24,Americas,Tablet
6701,35-44,Americas,Mobile
6702,25-34,EMEA,Tablet
6703,45-54,Americas,Desktop
6704,35-44,Americas,Desktop
6705,18-24,APAC,Tablet
6706,55+,Americas,Mobile
6707,25-34,APAC,Desktop
6708,55+,Americas,Tablet
6709,35-44,APAC,Tablet
6710,18-24,APAC,Mobile
6711,45-54,APAC,Tablet
6712,55+,EMEA,Tablet
6713,45-54,Americas,Mobile
6714,18-24,Americas,Desktop
6715,55+,Americas,Desktop
6716,45-54,EMEA,Desktop
6717,45-54,APAC,Tablet
6718,55+,Americas,Tablet
6719,18-24,EMEA,Mobile
6720,45-54,EMEA,Tablet
6721,35-44,Americas,Tablet
6722,55+,APAC,Desktop
6723,25-34,EMEA,Tablet
6724,25-34,Americas,Tablet
6725,18-24,APAC,Tablet
6726,35-44,EMEA,Mobile
6727,45-54,EMEA,Tablet
6728,25-34,Americas,Mobile
6729,18-24,Americas,Desktop
6730,35-44,APAC,Tablet
6731,35-44,Americas,Mobile
6732,18-24,Americas,Desktop
6733,18-24,APAC,Tablet
6734,45-54,Americas,Mobile
6735,18-24,APAC,Mobile
6736,45-54,APAC,Desktop
6737,45-54,APAC,Tablet
6738,55+,Americas,Tablet
6739,35-44,APAC,Tablet
6740,35-44,Americas,Mobile
6741,35-44,APAC,Tablet
6742,55+,Americas,Mobile
6743,45-54,APAC,Mobile
6744,45-54,EMEA,Desktop
6745,18-24,EMEA,Mobile
6746,55+,EMEA,Desktop
6747,18-24,APAC,Desktop
6748,55+,Americas,Tablet
6749,18-24,APAC,Desktop
6750,25-34,APAC,Tablet
6751,35-44,APAC,Desktop
6752,35-44,APAC,Mobile
6753,45-54,Americas,Tablet
6754,25-34,APAC,Mobile
6755,35-44,EMEA,Tablet
6756,45-54,EMEA,Mobile
6757,25-34,EMEA,Desktop
6758,35-44,APAC,Tablet
6759,18-24,Americas,Tablet
6760,55+,Americas,Tablet
6761,25-34,Americas,Desktop
6762,45-54,APAC,Mobile
6763,25-34,Americas,Desktop
6764,45-54,EMEA,Desktop
6765,25-34,Americas,Desktop
6766,45-54,APAC,Mobile
6767,35-44,APAC,Desktop
6768,18-24,Americas,Tablet
6769,35-44,APAC,Desktop
6770,18-24,Americas,Mobile
6771,35-44,Americas,Tablet
6772,35-44,EMEA,Mobile
6773,25-34,APAC,Desktop
6774,55+,EMEA,Mobile
6775,45-54,APAC,Tablet
6776,45-54,Americas,Mobile
6777,45-54,APAC,Tablet
6778,18-24,Americas,Tablet
6779,45-54,APAC,Desktop
6780,45-54,EMEA,Desktop
6781,25-34,EMEA,Tablet
6782,35-44,Americas,Mobile
6783,45-54,EMEA,Tablet
6784,55+,Americas,Desktop
6785,45-54,Americas,Mobile
6786,18-24,Americas,Tablet
6787,18-24,APAC,Desktop
6788,18-24,Americas,Tablet
6789,45-54,EMEA,Tablet
6790,25-34,APAC,Tablet
6791,55+,EMEA,Mobile
6792,45-54,Americas,Desktop
6793,25-34,Americas,Desktop
6794,25-34,EMEA,Tablet
6795,45-54,APAC,Tablet
6796,45-54,EMEA,Tablet
6797,25-34,Americas,Mobile
6798,25-34,APAC,Desktop
6799,25-34,Americas,Tablet
6800,45-54,Americas,Desktop
6801,25-34,EMEA,Tablet
6802,18-24,Americas,Desktop
6803,45-54,EMEA,Tablet
6804,18-24,APAC,Mobile
6805,35-44,Americas,Tablet
6806,45-54,Americas,Tablet
6807,35-44,APAC,Tablet
6808,25-34,EMEA,Tablet
6809,25-34,Americas,Tablet
6810,55+,APAC,Desktop
6811,25-34,Americas,Desktop
6812,35-44,EMEA,Mobile
6813,25-34,EMEA,Tablet
6814,45-54,EMEA,Desktop
6815,25-34,EMEA,Desktop
6816,55+,APAC,Tablet
6817,25-34,Americas,Tablet
6818,35-44,APAC,Mobile
6819,35-44,EMEA,Mobile
6820,25-34,EMEA,Desktop
6821,35-44,EMEA,Mobile
6822,35-44,EMEA,Desktop
6823,55+,Americas,Mobile
6824,45-54,EMEA,Tablet
6825,55+,Americas,Mobile
6826,18-24,EMEA,Desktop
6827,55+,Americas,Mobile
6828,25-34,Americas,Desktop
6829,45-54,EMEA,Desktop
6830,25-34,APAC,Mobile
6831,18-24,APAC,Mobile
6832,45-54,APAC,Desktop
6833,35-44,APAC,Tablet
6834,55+,APAC,Mobile
6835,25-34,EMEA,Desktop
6836,18-24,EMEA,Tablet
6837,35-44,EMEA,Desktop
6838,55+,EMEA,Mobile
6839,35-44,EMEA,Desktop
6840,55+,EMEA,Desktop
6841,45-54,Americas,Desktop
6842,35-44,Americas,Mobile
6843,35-44,EMEA,Tablet
6844,35-44,EMEA,Tablet
6845,45-54,Americas,Tablet
6846,18-24,Americas,Tablet
6847,55+,EMEA,Mobile
6848,35-44,Americas,Desktop
6849,45-54,APAC,Tablet
6850,18-24,APAC,Tablet
6851,55+,APAC,Mobile
6852,45-54,Americas,Desktop
6853,55+,EMEA,Desktop
6854,35-44,EMEA,Tablet
6855,18-24,EMEA,Tablet
6856,45-54,Americas,Desktop
6857,18-24,Americas,Mobile
6858,35-44,APAC,Desktop
6859,18-24,Americas,Desktop
6860,18-24,APAC,Tablet
6861,25-34,APAC,Mobile
6862,18-24,EMEA,Mobile
6863,55+,Americas,Mobile
6864,45-54,EMEA,Tablet
6865,25-34,EMEA,Mobile
6866,45-54,Americas,Mobile
6867,45-54,Americas,Tablet
6868,35-44,APAC,Desktop
6869,35-44,APAC,Mobile
6870,25-34,APAC,Desktop
6871,35-44,APAC,Mobile
6872,35-44,EMEA,Desktop
6873,35-44,EMEA,Desktop
6874,45-54,Americas,Tablet
6875,25-34,APAC,Tablet
6876,45-54,APAC,Mobile
6877,55+,APAC,Mobile
6878,45-54,EMEA,Tablet
6879,55+,Americas,Mobile
6880,18-24,EMEA,Mobile
6881,18-24,Americas,Tablet
6882,55+,Americas,Desktop
6883,55+,EMEA,Mobile
6884,45-54,EMEA,Tablet
6885,55+,Americas,Mobile
6886,25-34,EMEA,Mobile
6887,18-24,EMEA,Tablet
6888,18-24,Americas,Tablet
6889,55+,Americas,Mobile
6890,35-44,APAC,Mobile
6891,35-44,EMEA,Desktop
6892,55+,Americas,Desktop
6893,25-34,EMEA,Tablet
6894,35-44,EMEA,Mobile
6895,55+,Americas,Tablet
6896,25-34,APAC,Tablet
6897,25-34,Americas,Mobile
6898,45-54,Americas,Desktop
6899,25-34,EMEA,Tablet
6900,35-44,APAC,Tablet
6901,35-44,Americas,Mobile
6902,55+,EMEA,Desktop
6903,55+,Americas,Desktop
6904,25-34,EMEA,Mobile
6905,18-24,Americas,Tablet
6906,45-54,APAC,Mobile
6907,18-24,Americas,Mobile
6908,25-34,EMEA,Desktop
6909,25-34,Americas,Tablet
6910,18-24,APAC,Tablet
6911,45-54,APAC,Desktop
6912,18-24,APAC,Tablet
6913,55+,APAC,Tablet
6914,35-44,EMEA,Mobile
6915,55+,Americas,Mobile
6916,35-44,APAC,Mobile
6917,25-34,Americas,Tablet
6918,45-54,EMEA,Tablet
6919,18-24,Americas,Tablet
6920,45-54,Americas,Tablet
6921,18-24,APAC,Desktop
6922,55+,APAC,Desktop
6923,55+,EMEA,Tablet
6924,18-24,Americas,Mobile
6925,45-54,EMEA,Mobile
6926,18-24,EMEA,Desktop
6927,25-34,EMEA,Desktop
6928,55+,APAC,Tablet
6929,25-34,APAC,Tablet
6930,55+,Americas,Tablet
6931,55+,Americas,Tablet
6932,35-44,Americas,Tablet
